Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
14,Karolin,Z,175,-,-,olsztyński
15,Klucznik,"
R",209,-,-,olsztyński
16,Lajsy,T,3 107,697,-,olsztyński
17,Lajsy II,R,569,-,-,olsztyński
18,"
Lipowo DuŜe",Z,43,-,-,iławski
19,Lipowo II,P,658,-,-,iławski
20,Łęgajny,P,1 235,-,-,olsztyński
21,ŁęŜany,Z,4 276,-,-,kętrzyński
22,"
ŁęŜany III",T,541,541,-,kętrzyński
23,Makosieje,R,301,-,-,ełcki
24,Marcinowo,R,41,-,-,gołdapski
25,NadbrzeŜe,Z,166,-,-,elbląski
26,Oracze,Z,30,-,-,ełcki
27,Orneta,R,1 073,-,-,lidzbarski
28,"
Osiek",P,15 918,-,-,"braniewski, elbląski"
29,Parlice II,R,267,-,-,olsztyński
30,Parlice Wielkie,Z,645,-,-,olsztyński
32,Pisanica A,Z,9,-,-,ełcki
33,Ranty,T,828,68,-,".
giŜycki"
34,Rej. Słobity,R,1 926,-,-,braniewski
35,Rukławki,T,1 632,1 632,-,olsztyński
36,Sapuny,P,2 300,-,"
-",olsztyński
37,Sągnity,E,294,294,2,bartoszycki
38,Sągnity II,P,882,-,-,bartoszycki
39,Siedliska,T,33,33,-,ełcki
40,Siedliska II,R,13,-,-,ełcki
41,StoŜne,Z,125,"
-",-,olecki
42,StoŜne I,E,29,-,3,olecki
43,StoŜne VIII,E,41,-,4,olecki
44,StoŜne X,E,44,-,2,olecki
45,Sypitki,E,31,-,0,ełcki
46,Wronki Wielkie,R,873,"
-",-,gołdapski
47,Zawiszyn,R,685,-,-,gołdapski
1,Albertów-Słupia,Z,719,-,-,kępiński
2,Albertów-Słupia 1,R,"
505",-,-,kępiński
3,Albertów-Słupia 2,R,505,-,-,kępiński
4,Antonin,R,139,-,-,ostrowski
5,Augustowo II,R,1 099,-,-,grodziski
6,Biadki,Z,"
-",-,-,krotoszyński
7,Bierzów,R,93,-,-,ostrzeszowski
8,Binkowo,Z,11,-,-,śremski
9,Bogusław,P,1 197,-,-,pleszewski
10,Bojanice,E,412,338,4,leszczyński
11,Brzostów,"
E",3 033,2 390,32,jarociński
12,Budy Olszyna,Z,1 364,-,-,ostrzeszowski
13,Budy Olszyna II,Z,tylko pzb.,-,-,ostrzeszowski
14,"
Chocicza",Z,605,-,-,średzki
15,ChodzieŜ Fabryczna,Z,2 111,-,-,chodzieski
16,Cienia,E,880,247,4,kaliski
17,Czacz,Z,390,-,-,kościański
18,"
Czacz I",E,169,-,2,kościański
19,Czacz II,P,2 604,-,-,kościański
20,Czajcze,E,88,88,1,pilski
21,Dymaczewo,Z,569,-,-,poznański
22,Folsztyn,Z,10,-,-,czarnkowsko-trzcianecki
23,Folsztyn II,Z,95,-,-,czarnkowsko-trzcianecki
24,"
GiŜyn",Z,1 017,828,-,rawicki
25,Góra,Z,610,-,-,jarociński
26,Iwno,T,609,609,-,poznański
28,Józefin,Z,130,-,-,grodziski
29,Karski,Z,20,-,-,".
ostrowski"
30,Klapki III,E,63,-,2,ostrzeszowski
31,Kotlin,Z,335,-,-,jarociński
32,Kotowo,Z,-,-,"
-",m.Poznań
33,Kotuń,Z,1 625,-,-,pilski
34,Kowalew-Kotlin,Z,746,-,-,jarociński
35,Koza Wielka,Z,45,-,-,kępiński
36,Krostkowo,Z,640,-,-,pilski
37,Krotoszyn 1 i 2,Z,905,"
-",-,krotoszyński
38,Krotoszyn Stary,Z,5 113,4 645,-,krotoszyński
39,Kruszki,Z,34,-,-,pilski
40,KsiąŜ Wielkopolski,R,7 103,-,-,śremski
41,Kwileń,Z,877,-,-,pleszewski
42,Lenartowice,Z,1 147,"
-",-,pleszewski
43,Lenartowice II,R,5 813,-,-,pleszewski
44,Leszczyce,Z,86,-,-,jarociński
45,Lipka,Z,"
775",-,-,kaliski
46,Łaszków,P,9 853,-,-,kaliski
47,Masanów,Z,"
262",-,-,ostrowski
48,Masanów II,Z,1 806,-,-,ostrowski
49,Mchy,Z,539,-,-,śremski
50,Mikstat,Z,174,-,-,ostrzeszowski
51,Mikstat Cegielnia,T,"
17",-,-,ostrzeszowski
52,Mosina,Z,-,-,-,poznański
53,Mściszewo,Z,317,-,-,poznański
54,NietąŜkowo,Z,5 617,-,-,kościański
55,NietąŜkowo I,E,1 097,921,3,kościański
56,NieŜychowo-Krostkowo,"
P",4 001,-,-,pilski
57,Nowa Wieś,Z,-,-,-,pleszewski
58,Nowa Wieś II,Z,78,78,-,pleszewski
59,"
Oborniki",Z,262,-,-,obornicki
60,Odolanów,Z,tylko pzb.,-,-,ostrowski
61,Ostrowieczko,Z,268,-,-,śremski
62,Ostrów-Krępa,Z,75,-,-,ostrowski
63,"
Ostrzeszów",Z,1 315,-,-,ostrzeszowski
64,Ostrzeszów-Wieluńska,Z,-,-,-,ostrzeszowski
65,Pakosław,Z,108,-,-,nowotomyski
66,Pniewy,R,47,-,-,szamotulski
67,Podzamcze,Z,33,-,-,kępiński
68,Poniec,Z,571,-,-,gostyński
69,"
Przygodzice",Z,-,-,-,ostrowski
70,Przygodzice (ob.Wysocko),R,202,-,-,ostrowski
71,Przysieka Polska Creaton,R,1 070,-,-,kościański
73,Pudliszki,E,122,-,3,gostyński
74,Pysząca,Z,392,-,-,".
śremski"
75,Rakoniewice,Z,281,-,-,grodziski
76,Rojów,Z,175,-,-,ostrzeszowski
77,Rojów 2,R,67,-,"
-",ostrzeszowski
78,Rojów I,E,62,-,6,ostrzeszowski
79,Rokutów,Z,22,-,-,pleszewski
80,Rostarzewo I,E,28,-,4,grodziski
81,Rostarzewo I i II,Z,153,-,-,grodziski
82,RozdraŜew,Z,125,"
-",-,krotoszyński
83,"Rozstępniewo-Miejska
Górka",Z,2 622,-,-,rawicki
84,Rypinek,Z,2 439,-,-,m.Kalisz
85,Sadogóra,Z,36,-,-,kępiński
86,Sarnowa II,R,1 458,"
-",-,koniński
87,Sieraków,Z,544,-,-,międzychodzki
88,Słupia,E,56,-,1,kępiński
89,Sobótka,Z,"
68",-,-,ostrowski
90,Sowiny,Z,tylko pzb.,-,-,rawicki
91,StrzyŜewo,Z,"
565",-,-,nowotomyski
92,Sulmierzyce,Z,59,-,-,krotoszyński
93,Śrem (Wójtostwo),R,67,-,-,śremski
94,Świba,T,20,-,-,kępiński
95,Trzcianka,P,"
12 402",-,-,"czarnkowsko-
trzcianecki, wałecki"
96,Wawel(Piła),Z,76,-,-,pilski
97,Wilkowo Polskie,Z,425,-,-,grodziski
98,Winiary,Z,1 028,-,-,m.Kalisz
99,Witaszyce,"
E",2 081,2 081,3,jarociński
100,Wólka-Staw,Z,299,-,-,słupecki
101,Wronki,Z,294,-,-,szamotulski
102,"
Wygoda",R,210,-,-,koniński
103,Wyrzysk-Osiek,Z,1 922,1 922,-,pilski
104,Wysoka,E,29,29,2,pilski
105,Zacharzew,Z,513,-,-,ostrowski
106,"
Zawady",R,1 115,-,-,pleszewski
107,Ziemnice,P,6 045,-,-,leszczyński
1,Budzistowo,Z,777,-,-,kołobrzeski
2,Bukowo (Wschód),Z,668,-,-,m.Szczecin
3,Karlino,Z,573,-,-,białogardzki
4,"
Kluczewo",Z,127,-,-,pyrzycki
5,Kwieciszewo,Z,338,-,-,szczecinecki
6,Niebuszewo,Z,2 432,-,-,m.Szczecin
8,Pieńkowo II,T,1 822,653,-,sławieński
9,Polana,Z,109,-,-,".
koszaliński"
10,Polanów I,R,155,-,-,koszaliński
11,Przęsocin,P,7 418,-,-,policki
12,Pyrzyce,Z,93,-,"
-",pyrzycki
13,Rzęśnica,T,272,99,-,drawski
14,Stara Huta,Z,451,-,-,koszaliński
15,Szczecin-Zgoda,Z,2 017,-,-,m.Szczecin
16,Wąwelnica,P,3 993,-,-,łobeski
17,Wełtyń,R,692,"
-",-,gryfiński
18,Wierzchowo,Z,622,-,-,drawski
19,Wietrzno,R,526,-,-,koszaliński
20,Włodarka,Z,41,-,-,gryficki
21,Złocieniec,T,6 583,6 583,-,drawski
22,Zwycięstwo w Pieńkowie,Z,1 797,"
-",-,sławieński
